,KEY,FOREIGN_KEY,SIZE,IS_TIME_INTERSECTING,BEGIN_TIME_UTC,END_TIME_UTC,bucket_begin_time,bucket_end_time
,KEY,FOREIGN_KEY,SIZE,IS_TIME_INTERSECTING,BEGIN_TIME_UTC,END_TIME_UTC,bucket_begin_time,bucket_end_time
205,ABI-L1b-RadC/2017/205/01/OR_ABI-L1b-RadC-M3C16_G16_s20172050102187_e20172050104571_c20172050105011.nc,0,3.704725,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 01:02:18,2017-07-24 01:04:57
206,ABI-L1b-RadC/2017/205/01/OR_ABI-L1b-RadC-M3C16_G16_s20172050107187_e20172050109571_c20172050110010.nc,0,3.701574,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 01:07:18,2017-07-24 01:09:57
207,ABI-L1b-RadC/2017/205/01/OR_ABI-L1b-RadC-M3C16_G16_s20172050112187_e20172050114571_c20172050115001.nc,0,3.696247,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 01:12:18,2017-07-24 01:14:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050012187_e20172050014559_c20172050015002.nc,0,9.541049,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:55,
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050012187_e20172050014559_c20172050015002.nc,0,9.541049,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050017187_e20172050019559_c20172050020004.nc,0,9.202119999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050022187_e20172050024559_c20172050025002.nc,0,8.85674,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050027187_e20172050029559_c20172050030004.nc,0,8.418712,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050032187_e20172050034559_c20172050035004.nc,0,8.19245,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050037187_e20172050039559_c20172050040003.nc,0,7.869930999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050042187_e20172050044559_c20172050045001.nc,0,7.5379249999999995,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050047187_e20172050049559_c20172050050005.nc,0,7.225343,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050052187_e20172050054559_c20172050055000.nc,0,6.916557999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C01_G16_s20172050057187_e20172050059559_c20172050100000.nc,0,6.609121999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050012187_e20172050014559_c20172050014596.nc,0,61.726814999999995,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050017187_e20172050019559_c20172050019598.nc,0,61.052116999999996,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050022187_e20172050024559_c20172050024597.nc,0,60.132486,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050027187_e20172050029559_c20172050029598.nc,0,59.210012,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050032187_e20172050034559_c20172050034596.nc,0,58.333605,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050037187_e20172050039559_c20172050039596.nc,0,57.431318999999995,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050042187_e20172050044559_c20172050044597.nc,0,56.537223,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050047187_e20172050049559_c20172050049596.nc,0,55.686589,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050052187_e20172050054559_c20172050054595.nc,0,54.854679999999995,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C02_G16_s20172050057187_e20172050059559_c20172050059596.nc,0,54.050987,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050012187_e20172050014559_c20172050015001.nc,0,11.635569,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050017187_e20172050019559_c20172050020003.nc,0,11.328306999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050022187_e20172050024559_c20172050025002.nc,0,11.020109999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050027187_e20172050029559_c20172050030000.nc,0,10.710885,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050032187_e20172050034559_c20172050035003.nc,0,10.408733999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050037187_e20172050039559_c20172050040001.nc,0,10.105455,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050042187_e20172050044559_c20172050044599.nc,0,9.810587,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050047187_e20172050049559_c20172050050001.nc,0,9.506836,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050052187_e20172050054559_c20172050055001.nc,0,9.224281,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C03_G16_s20172050057187_e20172050059559_c20172050100003.nc,0,8.880944999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050012187_e20172050014559_c20172050015001.nc,0,2.7443999999999997,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050017187_e20172050019559_c20172050019599.nc,0,2.6932099999999997,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050022187_e20172050024559_c20172050025001.nc,0,2.639661,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050027187_e20172050029559_c20172050029599.nc,0,2.588167,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050032187_e20172050034559_c20172050035000.nc,0,2.536817,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050037187_e20172050039559_c20172050040001.nc,0,2.484002,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050042187_e20172050044559_c20172050044599.nc,0,2.435602,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050047187_e20172050049559_c20172050050000.nc,0,2.3764019999999997,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050052187_e20172050054559_c20172050055000.nc,0,2.328388,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C04_G16_s20172050057187_e20172050059559_c20172050100002.nc,0,2.282305,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050012187_e20172050014559_c20172050015007.nc,0,11.08633,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050017187_e20172050019559_c20172050020010.nc,0,10.873,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050022187_e20172050024559_c20172050025011.nc,0,10.665879,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050027187_e20172050029559_c20172050030006.nc,0,10.444433,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050032187_e20172050034560_c20172050035007.nc,0,10.207357,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050037187_e20172050039559_c20172050040007.nc,0,9.96865,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050042187_e20172050044559_c20172050045005.nc,0,9.748631,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050047187_e20172050049559_c20172050050011.nc,0,9.525561999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050052187_e20172050054559_c20172050055009.nc,0,9.295472,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C05_G16_s20172050057187_e20172050059559_c20172050100010.nc,0,9.103437,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050012187_e20172050014565_c20172050015000.nc,0,2.6295889999999997,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050017187_e20172050019565_c20172050020011.nc,0,2.56227,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050022187_e20172050024565_c20172050025001.nc,0,2.49246,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050027187_e20172050029565_c20172050030011.nc,0,2.4138759999999997,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050032187_e20172050034565_c20172050035008.nc,0,2.336805,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050037187_e20172050039565_c20172050040002.nc,0,2.257449,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050042187_e20172050044565_c20172050045010.nc,0,2.187616,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050047187_e20172050049565_c20172050050003.nc,0,2.105915,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050052187_e20172050054565_c20172050054599.nc,0,2.02804,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C06_G16_s20172050057187_e20172050059565_c20172050100009.nc,0,1.959071,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050012187_e20172050014571_c20172050015008.nc,0,4.479452,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050017187_e20172050019571_c20172050020010.nc,0,4.473339,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050022187_e20172050024571_c20172050025010.nc,0,4.467385999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050027187_e20172050029571_c20172050030008.nc,0,4.459384,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050032187_e20172050034571_c20172050035009.nc,0,4.453887,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050037187_e20172050039571_c20172050040001.nc,0,4.447494,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050042187_e20172050044570_c20172050045008.nc,0,4.441809999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050047187_e20172050049571_c20172050050009.nc,0,4.4348019999999995,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050052187_e20172050054571_c20172050055008.nc,0,4.429605,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C07_G16_s20172050057187_e20172050059571_c20172050100008.nc,0,4.423374,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050012187_e20172050014559_c20172050015000.nc,0,3.680742,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050017187_e20172050019559_c20172050020001.nc,0,3.679261,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050022187_e20172050024559_c20172050025001.nc,0,3.677117,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050027187_e20172050029559_c20172050030000.nc,0,3.675226,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050032187_e20172050034559_c20172050035001.nc,0,3.674362,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050037187_e20172050039559_c20172050040001.nc,0,3.669605,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050042187_e20172050044559_c20172050044599.nc,0,3.667016,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050047187_e20172050049559_c20172050050002.nc,0,3.664339,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050052187_e20172050054559_c20172050055001.nc,0,3.661451,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C08_G16_s20172050057187_e20172050059559_c20172050059599.nc,0,3.6588369999999997,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050012187_e20172050014565_c20172050015002.nc,0,3.5066129999999998,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050017187_e20172050019565_c20172050019599.nc,0,3.506121,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050022187_e20172050024565_c20172050025002.nc,0,3.502912,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050027187_e20172050029565_c20172050029599.nc,0,3.5012459999999996,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050032187_e20172050034565_c20172050035000.nc,0,3.4994959999999997,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050037187_e20172050039565_c20172050040000.nc,0,3.4974239999999996,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050042187_e20172050044565_c20172050045000.nc,0,3.4964399999999998,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050047187_e20172050049565_c20172050050000.nc,0,3.492915,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050052187_e20172050054566_c20172050055002.nc,0,3.48989,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C09_G16_s20172050057187_e20172050059565_c20172050059598.nc,0,3.486399,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:56
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050012187_e20172050014571_c20172050015009.nc,0,4.175197,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050017187_e20172050019571_c20172050020008.nc,0,4.173846,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050022187_e20172050024571_c20172050025008.nc,0,4.174092,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050027187_e20172050029571_c20172050030007.nc,0,4.172883,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050032187_e20172050034571_c20172050035008.nc,0,4.173096,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:32:18,2017-07-24 00:34:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050037187_e20172050039571_c20172050040000.nc,0,4.171711999999999,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:37:18,2017-07-24 00:39:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050042187_e20172050044571_c20172050045009.nc,0,4.170457,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:42:18,2017-07-24 00:44:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050047187_e20172050049571_c20172050050010.nc,0,4.1692409999999995,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:47:18,2017-07-24 00:49:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050052187_e20172050054571_c20172050055008.nc,0,4.168441,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:52:18,2017-07-24 00:54:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C10_G16_s20172050057187_e20172050059571_c20172050100008.nc,0,4.166231,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:57:18,2017-07-24 00:59:57
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C11_G16_s20172050012187_e20172050014559_c20172050015008.nc,0,5.000932,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:12:18,2017-07-24 00:14:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C11_G16_s20172050017187_e20172050019559_c20172050020008.nc,0,4.996193,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:17:18,2017-07-24 00:19:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C11_G16_s20172050022187_e20172050024559_c20172050025008.nc,0,4.9926129999999995,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:22:18,2017-07-24 00:24:55
ABI-L1b-RadC/2017/205/00/OR_ABI-L1b-RadC-M3C11_G16_s20172050027187_e20172050029559_c20172050030007.nc,0,4.988147,True,2017-07-24 00:14:00,2017-07-24 01:16:00,2017-07-24 00:27:18,2017-07-24 00:29:55
