,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
340,197106,29,320,197106,29,320,,10073865,NEW YORK,36,1971,June,Thunderstorm Wind,C,55,MONROE,,29-JUN-71 03:20:00,CST,29-JUN-71 03:20:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,43.2,-77.4,,,,,PUB
341,197107,1,1140,197107,1,1140,,10073866,NEW YORK,36,1971,July,Thunderstorm Wind,C,99,SENECA,,01-JUL-71 11:40:00,CST,01-JUL-71 11:40:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.7,-76.78,,,,,PUB
342,197107,1,1345,197107,1,1345,,10073867,NEW YORK,36,1971,July,Thunderstorm Wind,C,111,ULSTER,,01-JUL-71 13:45:00,CST,01-JUL-71 13:45:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,41.7,-74.4,,,,,PUB
343,197107,1,1520,197107,1,1520,,10073868,NEW YORK,36,1971,July,Thunderstorm Wind,C,119,WESTCHESTER,,01-JUL-71 15:20:00,CST,01-JUL-71 15:20:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,41.2,-73.9,,,,,PUB
344,197107,17,1100,197107,17,1100,,10073869,NEW YORK,36,1971,July,Thunderstorm Wind,C,65,ONEIDA,,17-JUL-71 11:00:00,CST,17-JUL-71 11:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,43.2,-75.4,,,,,PUB
345,197107,17,1300,197107,17,1300,,10073870,NEW YORK,36,1971,July,Thunderstorm Wind,C,17,CHENANGO,,17-JUL-71 13:00:00,CST,17-JUL-71 13:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.38,-75.58,,,,,PUB
346,197107,24,1040,197107,24,1040,,10073871,NEW YORK,36,1971,July,Hail,C,67,ONONDAGA,,24-JUL-71 10:40:00,CST,24-JUL-71 10:40:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,43.08,-76.0,,,,,PUB
347,197107,24,1040,197107,24,1040,,10073872,NEW YORK,36,1971,July,Thunderstorm Wind,C,67,ONONDAGA,,24-JUL-71 10:40:00,CST,24-JUL-71 10:40:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,43.0,-76.0,,,,,PUB
348,197107,24,1400,197107,24,1400,,10073873,NEW YORK,36,1971,July,Hail,C,53,MADISON,,24-JUL-71 14:00:00,CST,24-JUL-71 14:00:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,43.0,-75.9,,,,,PUB
349,197107,26,1800,197107,26,1800,,10073874,NEW YORK,36,1971,July,Thunderstorm Wind,C,53,MADISON,,26-JUL-71 18:00:00,CST,26-JUL-71 18:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.88,-75.58,,,,,PUB
350,197107,29,1550,197107,29,1550,,10073875,NEW YORK,36,1971,July,Tornado,C,71,ORANGE,,29-JUL-71 15:50:00,CST,29-JUL-71 15:50:00,0,0,0,0,250K,0,,0.0,,,,F2,6.2,83,,,,,0,,,0,,,41.42,-74.13,41.48,-74.03,,,PUB
351,197107,29,1630,197107,29,1630,,10073876,NEW YORK,36,1971,July,Tornado,C,79,PUTNAM,,29-JUL-71 16:30:00,CST,29-JUL-71 16:30:00,0,0,0,0,250K,0,,0.0,,,,F2,4.5,33,,,,,0,,,0,,,41.38,-73.75,41.45,-73.7,,,PUB
352,197107,31,630,197107,31,630,,10073877,NEW YORK,36,1971,July,Thunderstorm Wind,C,105,SULLIVAN,,31-JUL-71 06:30:00,CST,31-JUL-71 06:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,41.78,-74.78,,,,,PUB
353,197108,11,1030,197108,11,1030,,10073878,NEW YORK,36,1971,August,Tornado,C,119,WESTCHESTER,,11-AUG-71 10:30:00,CST,11-AUG-71 10:30:00,0,0,0,0,25K,0,,0.0,,,,F1,0.3,33,,,,,0,,,0,,,40.95,-73.7,,,,,PUB
354,197108,21,1250,197108,21,1250,,10073879,NEW YORK,36,1971,August,Tornado,C,93,SCHENECTADY,,21-AUG-71 12:50:00,CST,21-AUG-71 12:50:00,0,0,0,0,0K,0,,0.0,,,,F0,0.0,33,,,,,0,,,0,,,43.1,-74.1,,,,,PUB
355,197101,30,1700,197101,30,1700,,10110639,SOUTH CAROLINA,45,1971,January,Thunderstorm Wind,C,7,ANDERSON,,30-JAN-71 17:00:00,CST,30-JAN-71 17:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.58,-82.78,,,,,PUB
356,197108,21,1856,197108,21,1856,,10115421,PENNSYLVANIA,42,1971,August,Hail,C,7,BEAVER,,21-AUG-71 18:56:00,CST,21-AUG-71 18:56:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,40.7,-80.18,,,,,PUB
357,197109,16,1200,197109,16,1200,,10115422,PENNSYLVANIA,42,1971,September,Thunderstorm Wind,C,21,CAMBRIA,,16-SEP-71 12:00:00,CST,16-SEP-71 12:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,40.28,-78.9,,,,,PUB
358,197107,25,1630,197107,25,1630,,9985479,COLORADO,8,1971,July,Hail,C,123,WELD,,25-JUL-71 16:30:00,CST,25-JUL-71 16:30:00,0,0,0,0,0,0,,1.0,,,,,0.0,0,,,,,0,,,0,,,40.28,-104.9,,,,,PUB
359,197108,11,1230,197108,11,1230,,10039831,MASSACHUSETTS,25,1971,August,Thunderstorm Wind,C,27,WORCESTER,,11-AUG-71 12:30:00,CST,11-AUG-71 12:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.28,-71.9,,,,,PUB
360,197109,13,1115,197109,13,1115,,10039832,MASSACHUSETTS,25,1971,September,Tornado,C,15,HAMPSHIRE,,13-SEP-71 11:15:00,CST,13-SEP-71 11:15:00,0,0,0,0,25K,0,,0.0,,,,F3,0.5,7,,,,,0,,,0,,,42.33,-72.67,,,,,PUB
361,197111,7,900,197111,7,900,,10039833,MASSACHUSETTS,25,1971,November,Tornado,C,27,WORCESTER,,07-NOV-71 09:00:00,CST,07-NOV-71 09:00:00,0,0,0,0,2.5K,0,,0.0,,,,F1,0.1,27,,,,,0,,,0,,,42.47,-72.0,,,,,PUB
362,197111,7,900,197111,7,900,,10039834,MASSACHUSETTS,25,1971,November,Tornado,C,17,MIDDLESEX,,07-NOV-71 09:00:00,CST,07-NOV-71 09:00:00,0,0,0,0,.25K,0,,0.0,,,,F1,0.1,33,,,,,0,,,0,,,42.33,-71.2,,,,,PUB
363,197106,19,1900,197106,19,1900,,10109886,SOUTH DAKOTA,46,1971,June,Tornado,C,11,BROOKINGS,,19-JUN-71 19:00:00,CST,19-JUN-71 19:00:00,0,0,0,0,25K,0,,0.0,,,,F1,1.3,290,,,,,0,,,0,,,44.47,-96.65,44.43,-96.62,,,PUB
364,197106,19,1920,197106,19,1920,,10109887,SOUTH DAKOTA,46,1971,June,Tornado,C,11,BROOKINGS,,19-JUN-71 19:20:00,CST,19-JUN-71 19:20:00,0,0,0,0,0K,0,,0.0,,,,F2,0.0,33,,,,,0,,,0,,,44.45,-96.65,,,,,PUB
365,197106,19,1930,197106,19,1930,,10109888,SOUTH DAKOTA,46,1971,June,Tornado,C,11,BROOKINGS,,19-JUN-71 19:30:00,CST,19-JUN-71 19:30:00,0,0,0,0,2.5K,0,,0.0,,,,F1,2.0,17,,,,,0,,,0,,,44.28,-96.65,,,,,PUB
366,197106,21,1820,197106,21,1820,,10109889,SOUTH DAKOTA,46,1971,June,Hail,C,0,,,21-JUN-71 18:20:00,CST,21-JUN-71 18:20:00,0,0,0,0,0,0,,1.5,,,,,0.0,0,,,,,0,,,0,,,42.78,-97.4,,,,,PUB
367,197106,24,1120,197106,24,1120,,10109891,SOUTH DAKOTA,46,1971,June,Thunderstorm Wind,C,29,CODINGTON,,24-JUN-71 11:20:00,CST,24-JUN-71 11:20:00,0,0,0,0,0,0,,52.0,,,,,0.0,0,,,,,0,,,0,,,44.88,-97.18,,,,,PUB
368,197106,24,1400,197106,24,1400,,10109892,SOUTH DAKOTA,46,1971,June,Hail,C,57,HAMLIN,,24-JUN-71 14:00:00,CST,24-JUN-71 14:00:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,44.7,-97.18,,,,,PUB
369,197106,28,2000,197106,28,2000,,10109893,SOUTH DAKOTA,46,1971,June,Hail,C,81,LAWRENCE,,28-JUN-71 20:00:00,CST,28-JUN-71 20:00:00,0,0,0,0,0,0,,2.75,,,,,0.0,0,,,,,0,,,0,,,44.58,-103.8,,,,,PUB
370,197107,3,1800,197107,3,1800,,10109894,SOUTH DAKOTA,46,1971,July,Tornado,C,59,HAND,,03-JUL-71 18:00:00,CST,03-JUL-71 18:00:00,0,0,0,0,0K,0,,0.0,,,,F2,20.1,30,,,,,0,,,0,,,44.23,-98.98,44.03,-98.68,,,PUB
371,197107,3,1810,197107,3,1810,,10109895,SOUTH DAKOTA,46,1971,July,Tornado,C,59,HAND,,03-JUL-71 18:10:00,CST,03-JUL-71 18:10:00,0,0,0,0,25K,0,,0.0,,,,F2,2.3,100,,,,,0,,,0,,,44.22,-99.0,44.23,-98.93,,,PUB
372,197107,3,1815,197107,3,1815,,10109896,SOUTH DAKOTA,46,1971,July,Tornado,C,59,HAND,,03-JUL-71 18:15:00,CST,03-JUL-71 18:15:00,0,0,0,0,25K,0,,0.0,,,,F3,0.0,87,,,,,0,,,0,,,44.27,-99.23,44.25,-99.28,,,PUB
373,197107,3,1815,197107,3,1815,,10109897,SOUTH DAKOTA,46,1971,July,Hail,C,59,HAND,,03-JUL-71 18:15:00,CST,03-JUL-71 18:15:00,0,0,0,0,0,0,,4.0,,,,,0.0,0,,,,,0,,,0,,,44.5,-99.0,,,,,PUB
374,197105,19,1340,197105,19,1340,,10039385,MICHIGAN,26,1971,May,Thunderstorm Wind,C,57,GRATIOT,,19-MAY-71 13:40:00,CST,19-MAY-71 13:40:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,43.28,-84.58,,,,,PUB
375,197105,19,1355,197105,19,1355,,10039386,MICHIGAN,26,1971,May,Thunderstorm Wind,C,75,JACKSON,,19-MAY-71 13:55:00,CST,19-MAY-71 13:55:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.28,-84.5,,,,,PUB
376,197105,19,1410,197105,19,1410,,10039387,MICHIGAN,26,1971,May,Thunderstorm Wind,C,145,SAGINAW,,19-MAY-71 14:10:00,CST,19-MAY-71 14:10:00,0,0,0,0,0,0,,50.0,,,,,0.0,0,,,,,0,,,0,,,43.5,-84.08,,,,,PUB
377,197105,31,1615,197105,31,1615,,10094575,OKLAHOMA,40,1971,May,Tornado,C,143,TULSA,,31-MAY-71 16:15:00,CST,31-MAY-71 16:15:00,1,0,0,0,.25K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,36.35,-95.92,,,,,PUB
378,197105,31,1810,197105,31,1810,,10094576,OKLAHOMA,40,1971,May,Thunderstorm Wind,C,17,CANADIAN,,31-MAY-71 18:10:00,CST,31-MAY-71 18:10:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.58,-98.08,,,,,PUB
379,197111,2,830,197111,2,830,,10112031,SOUTH CAROLINA,45,1971,November,Thunderstorm Wind,C,77,PICKENS,,02-NOV-71 08:30:00,CST,02-NOV-71 08:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.78,-82.58,,,,,PUB
380,197107,3,1822,197107,3,1822,,10109898,SOUTH DAKOTA,46,1971,July,Tornado,C,5,BEADLE,,03-JUL-71 18:22:00,CST,03-JUL-71 18:22:00,0,0,0,0,0K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,44.37,-98.47,,,,,PUB
381,197107,3,1850,197107,3,1850,,10109899,SOUTH DAKOTA,46,1971,July,Tornado,C,17,BUFFALO,,03-JUL-71 18:50:00,CST,03-JUL-71 18:50:00,0,0,0,0,25K,0,,0.0,,,,F0,0.0,33,,,,,0,,,0,,,44.17,-98.98,,,,,PUB
382,197107,3,2059,197107,3,2059,,10109900,SOUTH DAKOTA,46,1971,July,Thunderstorm Wind,C,29,CODINGTON,,03-JUL-71 20:59:00,CST,03-JUL-71 20:59:00,0,0,0,0,0,0,,50.0,,,,,0.0,0,,,,,0,,,0,,,44.88,-97.18,,,,,PUB
383,197107,4,1930,197107,4,1930,,10109901,SOUTH DAKOTA,46,1971,July,Thunderstorm Wind,C,123,TRIPP,,04-JUL-71 19:30:00,CST,04-JUL-71 19:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,43.38,-99.9,,,,,PUB
384,197107,5,1905,197107,5,1905,,10109902,SOUTH DAKOTA,46,1971,July,Tornado,C,13,BROWN,,05-JUL-71 19:05:00,CST,05-JUL-71 19:05:00,0,0,0,0,0K,0,,0.0,,,,F0,0.0,33,,,,,0,,,0,,,45.3,-98.22,,,,,PUB
385,197107,6,1810,197107,6,1810,,10109903,SOUTH DAKOTA,46,1971,July,Hail,C,105,PERKINS,,06-JUL-71 18:10:00,CST,06-JUL-71 18:10:00,0,0,0,0,0,0,,2.0,,,,,0.0,0,,,,,0,,,0,,,45.5,-102.5,,,,,PUB
386,197106,8,1430,197106,8,1430,,10095705,OKLAHOMA,40,1971,June,Hail,C,59,HARPER,,08-JUN-71 14:30:00,CST,08-JUN-71 14:30:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,36.7,-99.9,,,,,PUB
387,197106,9,1706,197106,9,1706,,10095706,OKLAHOMA,40,1971,June,Tornado,C,7,BEAVER,,09-JUN-71 17:06:00,CST,09-JUN-71 17:06:00,0,0,0,0,2.5K,0,,0.0,,,,F0,0.0,33,,,,,0,,,0,,,36.9,-100.85,,,,,PUB
388,197106,9,1800,197106,9,1800,,10095707,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,9,BECKHAM,,09-JUN-71 18:00:00,CST,09-JUN-71 18:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.2,-99.9,,,,,PUB
389,197106,9,2030,197106,9,2030,,10095708,OKLAHOMA,40,1971,June,Tornado,C,59,HARPER,,09-JUN-71 20:30:00,CST,09-JUN-71 20:30:00,0,0,0,0,25K,0,,0.0,,,,F1,0.5,400,,,,,0,,,0,,,36.83,-99.9,,,,,PUB
390,197106,9,2045,197106,9,2045,,10095709,OKLAHOMA,40,1971,June,Tornado,C,7,BEAVER,,09-JUN-71 20:45:00,CST,09-JUN-71 20:45:00,0,0,0,0,2.5K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,36.87,-100.22,,,,,PUB
391,197106,9,2135,197106,9,2135,,10095710,OKLAHOMA,40,1971,June,Tornado,C,139,TEXAS,,09-JUN-71 21:35:00,CST,09-JUN-71 21:35:00,0,0,0,0,0K,0,,0.0,,,,F0,0.0,33,,,,,0,,,0,,,36.68,-101.62,,,,,PUB
392,197106,9,2255,197106,9,2255,,10095711,OKLAHOMA,40,1971,June,Hail,C,59,HARPER,,09-JUN-71 22:55:00,CST,09-JUN-71 22:55:00,0,0,0,0,0,0,,3.0,,,,,0.0,0,,,,,0,,,0,,,36.7,-99.9,,,,,PUB
393,197106,10,1830,197106,10,1830,,10095712,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,9,BECKHAM,,10-JUN-71 18:30:00,CST,10-JUN-71 18:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.38,-99.68,,,,,PUB
394,197106,10,2000,197106,10,2000,,10095713,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,65,JACKSON,,10-JUN-71 20:00:00,CST,10-JUN-71 20:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.7,-99.28,,,,,PUB
395,197106,10,2005,197106,10,2005,,10095714,OKLAHOMA,40,1971,June,Hail,C,65,JACKSON,,10-JUN-71 20:05:00,CST,10-JUN-71 20:05:00,0,0,0,0,0,0,,2.0,,,,,0.0,0,,,,,0,,,0,,,34.7,-99.28,,,,,PUB
396,197106,11,1830,197106,11,1830,,10095715,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,139,TEXAS,,11-JUN-71 18:30:00,CST,11-JUN-71 18:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,36.7,-101.5,,,,,PUB
397,197106,11,2057,197106,11,2057,,10095716,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,45,ELLIS,,11-JUN-71 20:57:00,CST,11-JUN-71 20:57:00,0,0,0,0,0,0,,50.0,,,,,0.0,0,,,,,0,,,0,,,36.28,-99.78,,,,,PUB
398,197106,22,2248,197106,22,2248,,10095718,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,97,MAYES,,22-JUN-71 22:48:00,CST,22-JUN-71 22:48:00,0,0,0,0,0,0,,52.0,,,,,0.0,0,,,,,0,,,0,,,36.38,-95.08,,,,,PUB
399,197107,2,1630,197107,2,1630,,10095719,OKLAHOMA,40,1971,July,Thunderstorm Wind,C,75,KIOWA,,02-JUL-71 16:30:00,CST,02-JUL-71 16:30:00,0,0,0,0,0,0,,52.0,,,,,0.0,0,,,,,0,,,0,,,34.7,-98.9,,,,,PUB
400,197107,17,1000,197107,17,1000,,10095720,OKLAHOMA,40,1971,July,Tornado,C,123,PONTOTOC,,17-JUL-71 10:00:00,CST,17-JUL-71 10:00:00,0,0,0,0,25K,0,,0.0,,,,F1,0.2,33,,,,,0,,,0,,,34.7,-96.47,,,,,PUB
401,197107,27,1640,197107,27,1640,,10095721,OKLAHOMA,40,1971,July,Hail,C,139,TEXAS,,27-JUL-71 16:40:00,CST,27-JUL-71 16:40:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,36.88,-101.18,,,,,PUB
402,197108,11,1505,197108,11,1505,,10095722,OKLAHOMA,40,1971,August,Hail,C,111,OKMULGEE,,11-AUG-71 15:05:00,CST,11-AUG-71 15:05:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,35.58,-96.0,,,,,PUB
403,197106,16,1655,197106,16,1655,,10088086,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,155,ROBESON,,16-JUN-71 16:55:00,CST,16-JUN-71 16:55:00,0,0,0,0,0,0,,60.0,,,,,0.0,0,,,,,0,,,0,,,34.58,-79.0,,,,,PUB
404,197106,16,1715,197106,16,1715,,10088088,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,25,CABARRUS,,16-JUN-71 17:15:00,CST,16-JUN-71 17:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.38,-80.58,,,,,PUB
405,197106,16,1715,197106,16,1715,,10088089,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,167,STANLY,,16-JUN-71 17:15:00,CST,16-JUN-71 17:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.28,-80.18,,,,,PUB
406,197106,16,1735,197106,16,1735,,10088090,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,7,ANSON,,16-JUN-71 17:35:00,CST,16-JUN-71 17:35:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.0,-80.08,,,,,PUB
407,197106,16,1815,197106,16,1815,,10088091,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,153,RICHMOND,,16-JUN-71 18:15:00,CST,16-JUN-71 18:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.88,-79.68,,,,,PUB
408,197106,23,1755,197106,23,1755,,10088092,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,101,JOHNSTON,,23-JUN-71 17:55:00,CST,23-JUN-71 17:55:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.38,-78.4,,,,,PUB
409,197106,7,1830,197106,7,1830,,10095693,OKLAHOMA,40,1971,June,Hail,C,151,WOODS,,07-JUN-71 18:30:00,CST,07-JUN-71 18:30:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,36.78,-98.68,,,,,PUB
410,197106,7,1900,197106,7,1900,,10095694,OKLAHOMA,40,1971,June,Tornado,C,149,WASHITA,,07-JUN-71 19:00:00,CST,07-JUN-71 19:00:00,0,0,0,0,0K,0,,0.0,,,,F0,0.0,33,,,,,0,,,0,,,35.35,-99.0,,,,,PUB
411,197105,12,1930,197105,12,1930,,10111231,SOUTH CAROLINA,45,1971,May,Thunderstorm Wind,C,59,LAURENS,,12-MAY-71 19:30:00,CST,12-MAY-71 19:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.7,-82.08,,,,,PUB
412,197106,7,1435,197106,7,1435,,10111232,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,7,ANDERSON,,07-JUN-71 14:35:00,CST,07-JUN-71 14:35:00,0,0,0,0,0,0,,50.0,,,,,0.0,0,,,,,0,,,0,,,34.5,-82.68,,,,,PUB
413,197106,15,1700,197106,15,1700,,10111233,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,91,YORK,,15-JUN-71 17:00:00,CST,15-JUN-71 17:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.0,-81.18,,,,,PUB
414,197106,15,1710,197106,15,1710,,10111234,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,79,RICHLAND,,15-JUN-71 17:10:00,CST,15-JUN-71 17:10:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,33.88,-80.9,,,,,PUB
415,197106,15,1710,197106,15,1710,,10111235,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,21,CHEROKEE,,15-JUN-71 17:10:00,CST,15-JUN-71 17:10:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.88,-81.0,,,,,PUB
416,197106,7,1900,197106,7,1900,,10095695,OKLAHOMA,40,1971,June,Hail,C,11,BLAINE,,07-JUN-71 19:00:00,CST,07-JUN-71 19:00:00,0,0,0,0,0,0,,3.0,,,,,0.0,0,,,,,0,,,0,,,35.58,-98.58,,,,,PUB
417,197106,7,1900,197106,7,1900,,10095696,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,11,BLAINE,,07-JUN-71 19:00:00,CST,07-JUN-71 19:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.58,-98.58,,,,,PUB
418,197106,7,1910,197106,7,1910,,10095697,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,15,CADDO,,07-JUN-71 19:10:00,CST,07-JUN-71 19:10:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.08,-98.4,,,,,PUB
419,197106,7,1920,197106,7,1920,,10095698,OKLAHOMA,40,1971,June,Hail,C,75,KIOWA,,07-JUN-71 19:20:00,CST,07-JUN-71 19:20:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,35.0,-99.28,,,,,PUB
420,197106,7,1930,197106,7,1930,,10095699,OKLAHOMA,40,1971,June,Hail,C,149,WASHITA,,07-JUN-71 19:30:00,CST,07-JUN-71 19:30:00,0,0,0,0,0,0,,1.5,,,,,0.0,0,,,,,0,,,0,,,35.28,-99.0,,,,,PUB
421,197106,7,1955,197106,7,1955,,10095700,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,119,PAYNE,,07-JUN-71 19:55:00,CST,07-JUN-71 19:55:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,36.08,-97.08,,,,,PUB
422,197106,7,2020,197106,7,2020,,10095701,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,109,OKLAHOMA,,07-JUN-71 20:20:00,CST,07-JUN-71 20:20:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.5,-97.5,,,,,PUB
423,197106,7,2125,197106,7,2125,,10095703,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,27,CLEVELAND,,07-JUN-71 21:25:00,CST,07-JUN-71 21:25:00,0,0,0,0,0,0,,58.0,,,,,0.0,0,,,,,0,,,0,,,35.2,-97.4,,,,,PUB
424,197106,7,2230,197106,7,2230,,10095704,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,49,GARVIN,,07-JUN-71 22:30:00,CST,07-JUN-71 22:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.78,-97.58,,,,,PUB
425,197106,15,1800,197106,15,1800,,10111236,SOUTH CAROLINA,45,1971,June,Hail,C,55,KERSHAW,,15-JUN-71 18:00:00,CST,15-JUN-71 18:00:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,34.28,-80.68,,,,,PUB
426,197106,15,1800,197106,15,1800,,10111237,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,55,KERSHAW,,15-JUN-71 18:00:00,CST,15-JUN-71 18:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.28,-80.68,,,,,PUB
427,197106,15,1815,197106,15,1815,,10111238,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,61,LEE,,15-JUN-71 18:15:00,CST,15-JUN-71 18:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.2,-80.28,,,,,PUB
428,197106,15,1815,197106,15,1815,,10111239,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,37,EDGEFIELD,,15-JUN-71 18:15:00,CST,15-JUN-71 18:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,33.78,-82.0,,,,,PUB
429,197106,15,1822,197106,15,1822,,10111240,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,27,CLARENDON,,15-JUN-71 18:22:00,CST,15-JUN-71 18:22:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,33.88,-80.08,,,,,PUB
430,197106,15,1930,197106,15,1930,,10111241,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,31,DARLINGTON,,15-JUN-71 19:30:00,CST,15-JUN-71 19:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.38,-79.68,,,,,PUB
